year,state,county,county_code,state_code,AQI,pollutant,arithmetic_mean,AQI_rank
1999,Washington,Whatcom,073,53,67,Ozone,0.037737,2
1999,Washington,Whatcom,073,53,67,PM10,8.7882351,2
1999,Washington,Whatcom,073,53,67,PM2.5,8.084536,2
1999,Washington,Whatcom,073,53,67,SO2,7.347895,2
1999,Washington,Yakima,077,53,51,CO,0.932871,2
1999,Washington,Yakima,077,53,51,PM10,14.4879174,2
1999,Washington,Yakima,077,53,51,PM2.5,8.431746,2
2000,Washington,Adams,001,53,51,PM2.5,11.418182,2
2000,Washington,Asotin,003,53,51,PM10,16.413559199999998,2
2000,Washington,Benton,005,53,51,PM10,14.3449136,2
2000,Washington,Benton,005,53,51,PM2.5,8.718627,2
2000,Washington,Chelan,007,53,51,PM10,13.1082354,2
2000,Washington,Clallam,009,53,63,Ozone,0.028875,2
2000,Washington,Clallam,009,53,63,PM2.5,10.857627,2
2000,Washington,Clallam,009,53,63,SO2,1.193691,2
2000,Washington,Clark,011,53,67,CO,1.2323305,2
2000,Washington,Clark,011,53,67,Ozone,0.03949,2
2000,Washington,Clark,011,53,67,PM10,9.889999799999998,2
2000,Washington,Clark,011,53,67,PM2.5,10.75614,2
2000,Washington,Cowlitz,015,53,51,PM10,12.3836064,2
2000,Washington,Jefferson,031,53,51,PM2.5,9.227119,2
2000,Washington,King,033,53,68,CO,1.106087,2
2000,Washington,King,033,53,68,NO2,35.123388000000006,2
2000,Washington,King,033,53,68,Ozone,0.0382512,2
2000,Washington,King,033,53,68,PM10,13.0582323,2
2000,Washington,King,033,53,68,PM2.5,11.220890555555556,2
2000,Washington,King,033,53,68,SO2,3.133692,2
2000,Washington,Kitsap,035,53,51,PM2.5,9.365079,2
2000,Washington,Kittitas,037,53,51,PM10,14.2767126,2
2000,Washington,Klickitat,039,53,69,Ozone,0.044399,2
2000,Washington,Lewis,041,53,67,Ozone,0.037624,2
2000,Washington,Lewis,041,53,67,PM2.5,9.003704,2
2000,Washington,Pierce,053,53,70,CO,1.124619,2
2000,Washington,Pierce,053,53,70,Ozone,0.040767,2
2000,Washington,Pierce,053,53,70,PM10,14.530809399999999,2
2000,Washington,Pierce,053,53,70,PM2.5,12.609551,2
2000,Washington,Skagit,057,53,65,Ozone,0.03382,2
2000,Washington,Skagit,057,53,65,PM2.5,8.185714,2
2000,Washington,Snohomish,061,53,53,CO,1.4910445,2
2000,Washington,Snohomish,061,53,53,PM10,11.811765,2
2000,Washington,Snohomish,061,53,53,PM2.5,11.684735,2
2000,Washington,Spokane,063,53,71,CO,1.2785305,2
2000,Washington,Spokane,063,53,71,Ozone,0.050239000000000006,2
2000,Washington,Spokane,063,53,71,PM10,13.733858759999999,2
2000,Washington,Spokane,063,53,71,PM2.5,10.187433,2
2000,Washington,Stevens,065,53,51,PM10,18.4222224,2
2000,Washington,Thurston,067,53,67,CO,1.115848,2
2000,Washington,Thurston,067,53,67,Ozone,0.04032,2
2000,Washington,Thurston,067,53,67,PM10,9.27,2
2000,Washington,Thurston,067,53,67,PM2.5,10.344628,2
2000,Washington,Walla Walla,071,53,51,PM10,17.1614553,2
2000,Washington,Whatcom,073,53,66,Ozone,0.03649,2
2000,Washington,Whatcom,073,53,66,PM10,8.8622952,2
2000,Washington,Whatcom,073,53,66,PM2.5,8.468182,2
2000,Washington,Whitman,075,53,51,PM2.5,6.544173000000001,2
2000,Washington,Yakima,077,53,51,CO,0.720099,2
2000,Washington,Yakima,077,53,51,PM10,14.7696682,2
2000,Washington,Yakima,077,53,51,PM2.5,10.5675,2
2001,Washington,Adams,001,53,51,PM2.5,6.489286,2
2001,Washington,Asotin,003,53,51,PM10,16.5054546,2
2001,Washington,Benton,005,53,51,PM10,14.059326999999998,2
2001,Washington,Benton,005,53,51,PM2.5,6.859813,2
2001,Washington,Chelan,007,53,51,PM10,13.2799998,2
2001,Washington,Clallam,009,53,63,Ozone,0.030161,2
2001,Washington,Clallam,009,53,63,PM2.5,12.78,2
2001,Washington,Clallam,009,53,63,SO2,0.973407,2
2001,Washington,Clark,011,53,68,CO,1.2345065,2
2001,Washington,Clark,011,53,68,Ozone,0.041925,2
2001,Washington,Clark,011,53,68,PM10,9.6393444,2
2001,Washington,Clark,011,53,68,PM2.5,8.246171499999999,2
2001,Washington,Cowlitz,015,53,51,PM10,12.8800002,2
2001,Washington,Cowlitz,015,53,51,PM2.5,8.85,2
2001,Washington,Jefferson,031,53,51,PM2.5,8.906667,2
2001,Washington,King,033,53,68,CO,1.03003275,2
2001,Washington,King,033,53,68,NO2,35.181247,2
2001,Washington,King,033,53,68,Ozone,0.0374995,2
2001,Washington,King,033,53,68,PM10,11.36237685,2
2001,Washington,King,033,53,68,PM2.5,10.102096777777778,2
2001,Washington,King,033,53,68,SO2,3.745954,2
2001,Washington,Kitsap,035,53,51,PM2.5,8.126667,2
2001,Washington,Kittitas,037,53,51,PM10,12.2446602,2
2001,Washington,Klickitat,039,53,70,Ozone,0.046902,2
2001,Washington,Lewis,041,53,51,PM2.5,11.307143,2
2001,Washington,Mason,045,53,51,PM2.5,6.968293,2
2001,Washington,Pierce,053,53,70,CO,0.9489,2
2001,Washington,Pierce,053,53,70,Ozone,0.04180225,2
2001,Washington,Pierce,053,53,70,PM10,10.8568182,2
2001,Washington,Pierce,053,53,70,PM2.5,11.100513333333334,2
2001,Washington,Skagit,057,53,65,Ozone,0.034776,2
2001,Washington,Skagit,057,53,65,PM2.5,6.727869,2
2001,Washington,Snohomish,061,53,51,CO,1.043129,2
2001,Washington,Snohomish,061,53,51,PM10,9.334883999999999,2
2001,Washington,Snohomish,061,53,51,PM2.5,10.313894,2
2001,Washington,Spokane,063,53,72,CO,1.170476,2
2001,Washington,Spokane,063,53,72,Ozone,0.052185999999999996,2
2001,Washington,Spokane,063,53,72,PM10,14.574614866666666,2
2001,Washington,Spokane,063,53,72,PM2.5,8.84499,2
2001,Washington,Stevens,065,53,51,PM10,21.9,2
2001,Washington,Stevens,065,53,51,PM2.5,8.478204999999999,2
2001,Washington,Thurston,067,53,68,CO,0.977918,2
2001,Washington,Thurston,067,53,68,Ozone,0.041134,2
2001,Washington,Thurston,067,53,68,PM10,9.2065572,2
2001,Washington,Thurston,067,53,68,PM2.5,9.593162,2
2001,Washington,Walla Walla,071,53,51,PM10,15.5905905,2
2001,Washington,Walla Walla,071,53,51,PM2.5,7.145238,2
2001,Washington,Whatcom,073,53,67,Ozone,0.038314,2
2001,Washington,Whatcom,073,53,67,PM10,7.455738,2
2001,Washington,Whatcom,073,53,67,PM2.5,7.279487,2
2001,Washington,Whitman,075,53,51,PM2.5,5.5073445,2
2001,Washington,Yakima,077,53,51,CO,0.8549815,2
2001,Washington,Yakima,077,53,51,PM10,15.431972799999999,2
2001,Washington,Yakima,077,53,51,PM2.5,10.556557,2
2002,Washington,Adams,001,53,51,PM2.5,4.533333,2
2002,Washington,Asotin,003,53,51,PM10,16.1200002,2
2002,Washington,Benton,005,53,51,PM10,13.754156799999999,2
2002,Washington,Benton,005,53,51,PM2.5,6.405172,2
2002,Washington,Chelan,007,53,51,PM10,12.2526318,2
2002,Washington,Clallam,009,53,59,Ozone,0.018804,2
2002,Washington,Clallam,009,53,59,SO2,0.591233,2
2002,Washington,Clark,011,53,68,CO,1.089717,2
2002,Washington,Clark,011,53,68,Ozone,0.042893,2
2002,Washington,Clark,011,53,68,PM10,10.022950799999998,2
2002,Washington,Clark,011,53,68,PM2.5,8.1703915,2
2002,Washington,Cowlitz,015,53,51,PM2.5,9.565217,2
2002,Washington,Grays Harbor,027,53,51,PM10,7.885714199999999,2
2002,Washington,Grays Harbor,027,53,51,PM2.5,9.191304,2
2002,Washington,King,033,53,69,CO,0.89005,2
2002,Washington,King,033,53,69,NO2,33.9075625,2
2002,Washington,King,033,53,69,Ozone,0.039926249999999996,2
2002,Washington,King,033,53,69,PM10,12.206557499999999,2
2002,Washington,King,033,53,69,PM2.5,9.09338425,2
2002,Washington,King,033,53,69,SO2,2.748767,2
2002,Washington,Kitsap,035,53,51,PM2.5,8.479012666666666,2
2002,Washington,Kittitas,037,53,51,PM10,12.8837838,2
2002,Washington,Klickitat,039,53,71,Ozone,0.049709,2
2002,Washington,Lewis,041,53,71,Ozone,0.049698,2
2002,Washington,Lewis,041,53,71,PM2.5,9.366667,2
2002,Washington,Mason,045,53,68,Ozone,0.04071,2
2002,Washington,Mason,045,53,68,PM2.5,6.230769,2
2002,Washington,Pierce,053,53,70,CO,0.845369,2
2002,Washington,Pierce,053,53,70,Ozone,0.04291375,2
2002,Washington,Pierce,053,53,70,PM10,12.490000199999999,2
2002,Washington,Pierce,053,53,70,PM2.5,10.269672666666667,2
2002,Washington,Skagit,057,53,66,Ozone,0.035869,2
2002,Washington,Skagit,057,53,66,PM2.5,5.333333,2
2002,Washington,Skamania,059,53,51,PM2.5,7.257576,2
2002,Washington,Snohomish,061,53,51,CO,0.8739555,2
2002,Washington,Snohomish,061,53,51,PM2.5,10.678726000000001,2
2002,Washington,Spokane,063,53,72,CO,1.3383180000000001,2
2002,Washington,Spokane,063,53,72,Ozone,0.051496,2
2002,Washington,Spokane,063,53,72,PM10,14.224302119999999,2
2002,Washington,Spokane,063,53,72,PM2.5,8.150768,2
2002,Washington,Stevens,065,53,51,PM10,25.1754096,2
2002,Washington,Stevens,065,53,51,PM2.5,10.573094999999999,2
2002,Washington,Thurston,067,53,68,CO,0.829644,2
2002,Washington,Thurston,067,53,68,Ozone,0.043168,2
2002,Washington,Thurston,067,53,68,PM10,8.2600002,2
2002,Washington,Thurston,067,53,68,PM2.5,9.500826,2
2002,Washington,Walla Walla,071,53,51,PM10,14.9467881,2
2002,Washington,Walla Walla,071,53,51,PM2.5,7.135,2
2002,Washington,Whatcom,073,53,68,Ozone,0.040556,2
2002,Washington,Whatcom,073,53,68,PM10,7.4950818,2
2002,Washington,Whatcom,073,53,68,PM2.5,7.782787,2
2002,Washington,Whitman,075,53,51,PM2.5,4.483333,2
2002,Washington,Yakima,077,53,51,CO,1.167087,2
2002,Washington,Yakima,077,53,51,PM10,16.106961599999998,2
2002,Washington,Yakima,077,53,51,PM2.5,10.517355,2
2003,Washington,Asotin,003,53,51,PM10,16.3099998,2
2003,Washington,Benton,005,53,51,PM10,15.549584999999999,2
2003,Washington,Benton,005,53,51,PM2.5,6.205455,2
2003,Washington,Chelan,007,53,51,PM10,10.6390242,2
2003,Washington,Clallam,009,53,65,Ozone,0.032599,2
2003,Washington,Clallam,009,53,65,SO2,0.741399,2
2003,Washington,Clark,011,53,70,CO,0.949179,2
2003,Washington,Clark,011,53,70,Ozone,0.047689,2
2003,Washington,Clark,011,53,70,PM10,8.5344828,2
2003,Washington,Clark,011,53,70,PM2.5,8.746495,2
2003,Washington,Grant,025,53,51,PM2.5,6.927692,2
2003,Washington,Grays Harbor,027,53,51,PM10,7.744444199999999,2
2003,Washington,Grays Harbor,027,53,51,PM2.5,7.44375,2
2003,Washington,King,033,53,72,CO,0.9564691666666667,2
2003,Washington,King,033,53,72,NO2,22.059306999999997,2
2003,Washington,King,033,53,72,Ozone,0.0455005,2
2003,Washington,King,033,53,72,PM10,10.5792186,2
2003,Washington,King,033,53,72,PM2.5,8.2511245,2
2003,Washington,King,033,53,72,SO2,2.394521,2
2003,Washington,Kitsap,035,53,51,PM2.5,10.385714,2
2003,Washington,Kittitas,037,53,51,PM10,9.8368422,2
2003,Washington,Klickitat,039,53,72,Ozone,0.051899,2
2003,Washington,Lewis,041,53,73,Ozone,0.054582,2
2003,Washington,Lewis,041,53,73,PM2.5,7.72069,2
2003,Washington,Mason,045,53,70,Ozone,0.045719,2
2003,Washington,Pierce,053,53,73,CO,0.87556,2
2003,Washington,Pierce,053,53,73,Ozone,0.05019666666666667,2
2003,Washington,Pierce,053,53,73,PM10,12.190000199999998,2
2003,Washington,Pierce,053,53,73,PM2.5,9.992580666666667,2
2003,Washington,Skagit,057,53,68,NO2,15.553247,2
2003,Washington,Skagit,057,53,68,Ozone,0.042097999999999997,2
2003,Washington,Skagit,057,53,68,SO2,1.314397,2
2003,Washington,Skamania,059,53,51,PM2.5,5.113793,2
2003,Washington,Snohomish,061,53,51,CO,0.7868299999999999,2
2003,Washington,Snohomish,061,53,51,PM2.5,9.938372000000001,2
2003,Washington,Spokane,063,53,74,CO,1.200814,2
2003,Washington,Spokane,063,53,74,Ozone,0.055876499999999996,2
2003,Washington,Spokane,063,53,74,PM10,12.177167599999999,2
2003,Washington,Spokane,063,53,74,PM2.5,9.207363,2
2003,Washington,Stevens,065,53,51,PM10,16.755963599999998,2
2003,Washington,Thurston,067,53,70,Ozone,0.047702,2
2003,Washington,Thurston,067,53,70,PM10,7.9099998,2
2003,Washington,Thurston,067,53,70,PM2.5,7.737705,2
2003,Washington,Walla Walla,071,53,51,PM10,17.11207374,2
2003,Washington,Whatcom,073,53,69,Ozone,0.04372,2
2003,Washington,Whatcom,073,53,69,PM10,7.2724139999999995,2
2003,Washington,Whatcom,073,53,69,PM2.5,7.101613,2
2003,Washington,Yakima,077,53,51,CO,0.992409,2
2003,Washington,Yakima,077,53,51,PM10,14.3613888,2
2003,Washington,Yakima,077,53,51,PM2.5,10.129167,2
2004,Washington,Asotin,003,53,51,PM10,14.781818399999999,2
2004,Washington,Benton,005,53,51,PM10,12.38378595,2
2004,Washington,Benton,005,53,51,PM2.5,7.675,2
2004,Washington,Clallam,009,53,64,Ozone,0.030838,2
2004,Washington,Clallam,009,53,64,SO2,1.084488,2
2004,Washington,Clark,011,53,67,CO,0.935581,2
2004,Washington,Clark,011,53,67,Ozone,0.039242,2
2004,Washington,Clark,011,53,67,PM10,10.171428599999999,2
2004,Washington,Clark,011,53,67,PM2.5,10.295381500000001,2
2004,Washington,Cowlitz,015,53,51,PM10,10.3714284,2
2004,Washington,Grant,025,53,55,PM2.5,13.75,2
2004,Washington,Grays Harbor,027,53,51,PM10,7.6846152,2
2004,Washington,Grays Harbor,027,53,51,PM2.5,8.181818,2
2004,Washington,King,033,53,69,CO,0.833577,2
2004,Washington,King,033,53,69,NO2,32.79096,2
2004,Washington,King,033,53,69,Ozone,0.0404375,2
2004,Washington,King,033,53,69,PM10,11.253535999999999,2
2004,Washington,King,033,53,69,PM2.5,8.118362333333334,2
2004,Washington,King,033,53,69,SO2,2.9625,2
2004,Washington,Klickitat,039,53,70,Ozone,0.047303,2
2004,Washington,Lewis,041,53,70,Ozone,0.047159,2
2004,Washington,Mason,045,53,67,Ozone,0.038351,2
2004,Washington,Okanogan,047,53,51,PM2.5,11.145,2
2004,Washington,Pierce,053,53,70,CO,0.848984,2
2004,Washington,Pierce,053,53,70,Ozone,0.04161566666666667,2
2004,Washington,Pierce,053,53,70,PM2.5,10.918261,2
2004,Washington,Skagit,057,53,65,NO2,14.411648,2
2004,Washington,Skagit,057,53,65,Ozone,0.0350865,2
2004,Washington,Skagit,057,53,65,SO2,1.196073,2
2004,Washington,Snohomish,061,53,51,CO,1.062245,2
2004,Washington,Snohomish,061,53,51,PM2.5,9.997479,2
2004,Washington,Spokane,063,53,71,CO,1.1633689999999999,2
2004,Washington,Spokane,063,53,71,Ozone,0.0486675,2
2004,Washington,Spokane,063,53,71,PM10,12.3122472,2
2004,Washington,Spokane,063,53,71,PM2.5,9.474463499999999,2
2004,Washington,Stevens,065,53,51,PM10,15.760344599999998,2
2004,Washington,Thurston,067,53,68,Ozone,0.041621,2
2004,Washington,Thurston,067,53,68,PM10,9.518919,2
2004,Washington,Thurston,067,53,68,PM2.5,11.93,2
2004,Washington,Walla Walla,071,53,51,PM10,14.17365336,2
2004,Washington,Whatcom,073,53,68,Ozone,0.042727,2
2004,Washington,Whatcom,073,53,68,PM10,7.217142599999999,2
2004,Washington,Whatcom,073,53,68,PM2.5,5.5125,2
2004,Washington,Yakima,077,53,51,CO,1.054687,2
2004,Washington,Yakima,077,53,51,PM10,16.29338445,2
2004,Washington,Yakima,077,53,51,PM2.5,10.830579,2
2005,Washington,Asotin,003,53,51,PM10,15.921428399999998,2
2005,Washington,Benton,005,53,51,PM10,12.6332548,2
2005,Washington,Benton,005,53,51,PM2.5,6.882692,2
2005,Washington,Chelan,007,53,51,PM2.5,11.82381,2
2005,Washington,Clallam,009,53,66,Ozone,0.035524,2
2005,Washington,Clark,011,53,67,CO,0.936099,2
2005,Washington,Clark,011,53,67,Ozone,0.040336,2
2005,Washington,Clark,011,53,67,PM10,10.1416785,2
2005,Washington,Clark,011,53,67,PM2.5,11.114063,2
2005,Washington,Cowlitz,015,53,51,PM10,14.1391302,2
2005,Washington,King,033,53,67,CO,0.82171875,2
2005,Washington,King,033,53,67,NO2,32.800712,2
2005,Washington,King,033,53,67,Ozone,0.03716925,2
2005,Washington,King,033,53,67,PM10,11.1771666,2
2005,Washington,King,033,53,67,PM2.5,9.493322333333333,2
2005,Washington,King,033,53,67,SO2,3.482132,2
2005,Washington,Klickitat,039,53,69,Ozone,0.045206,2
2005,Washington,Lewis,041,53,68,Ozone,0.04267,2
2005,Washington,Okanogan,047,53,68,PM2.5,19.942857,2
2005,Washington,Pierce,053,53,68,CO,0.846879,2
2005,Washington,Pierce,053,53,68,Ozone,0.037331666666666666,2
2005,Washington,Pierce,053,53,68,PM10,11.724138,2
2005,Washington,Pierce,053,53,68,PM2.5,11.504167,2
2005,Washington,Skagit,057,53,65,NO2,15.310616,2
2005,Washington,Skagit,057,53,65,Ozone,0.0328945,2
2005,Washington,Skagit,057,53,65,SO2,1.486667,2
2005,Washington,Snohomish,061,53,51,CO,0.80649,2
2005,Washington,Snohomish,061,53,51,PM2.5,9.5374389999999991,2
2005,Washington,Spokane,063,53,71,CO,1.1065719999999999,2
2005,Washington,Spokane,063,53,71,Ozone,0.048452499999999996,2
2005,Washington,Spokane,063,53,71,PM10,14.5710138,2
2005,Washington,Spokane,063,53,71,PM2.5,10.183028,2
2005,Washington,Stevens,065,53,51,PM10,17.3153844,2
2005,Washington,Thurston,067,53,67,Ozone,0.037902,2
2005,Washington,Thurston,067,53,67,PM10,9.1166664,2
2005,Washington,Walla Walla,071,53,51,PM10,13.26645864,2
2005,Washington,Whatcom,073,53,67,Ozone,0.038303,2
2005,Washington,Whatcom,073,53,67,PM10,7.2166668,2
2005,Washington,Yakima,077,53,51,CO,0.941135,2
2005,Washington,Yakima,077,53,51,PM10,14.3565516,2
2006,Washington,Asotin,003,53,51,PM10,14.744444399999999,2
2006,Washington,Benton,005,53,51,PM10,11.55552885,2
2006,Washington,Clallam,009,53,66,Ozone,0.035985,2
2006,Washington,Clark,011,53,69,CO,0.666791,2
2006,Washington,Clark,011,53,69,Ozone,0.043527,2
2006,Washington,Clark,011,53,69,PM10,7.7892858,2
2006,Washington,King,033,53,71,CO,0.65488275,2
2006,Washington,King,033,53,71,NO2,32.45283,2
2006,Washington,King,033,53,71,Ozone,0.04107575,2
2006,Washington,King,033,53,71,PM10,11.667355,2
2006,Washington,King,033,53,71,PM2.5,9.442722666666667,2
2006,Washington,King,033,53,71,SO2,1.428,2
2006,Washington,Klickitat,039,53,71,Ozone,0.050392,2
2006,Washington,Pierce,053,53,70,CO,0.782146,2
2006,Washington,Pierce,053,53,70,Ozone,0.044833333333333336,2
2006,Washington,Pierce,053,53,70,PM10,10.858989,2
2006,Washington,Pierce,053,53,70,PM2.5,9.312821,2
2006,Washington,Skagit,057,53,67,NO2,13.076504,2
2006,Washington,Skagit,057,53,67,Ozone,0.036059999999999995,2
2006,Washington,Skagit,057,53,67,SO2,1.335202,2
2006,Washington,Snohomish,061,53,51,CO,0.700534,2
2006,Washington,Snohomish,061,53,51,PM2.5,8.536651666666666,2
2006,Washington,Spokane,063,53,73,CO,1.0245855000000001,2
2006,Washington,Spokane,063,53,73,Ozone,0.0532375,2
2006,Washington,Spokane,063,53,73,PM10,13.0916372,2
2006,Washington,Spokane,063,53,73,PM2.5,9.142017,2
2006,Washington,Stevens,065,53,51,PM10,13.7872338,2
2006,Washington,Thurston,067,53,68,Ozone,0.042561,2
2006,Washington,Thurston,067,53,68,PM10,6.72,2
2006,Washington,Walla Walla,071,53,51,PM10,13.060653799999999,2
2006,Washington,Whatcom,073,53,67,Ozone,0.040377,2
2006,Washington,Yakima,077,53,51,CO,0.75789,2
2006,Washington,Yakima,077,53,51,PM10,14.368128599999999,2
2007,Washington,Asotin,003,53,51,PM10,11.839024199999999,2
2007,Washington,Asotin,003,53,51,PM2.5,10.160215000000001,2
2007,Washington,Benton,005,53,51,PM10,11.352397999999999,2
2007,Washington,Chelan,007,53,60,PM2.5,16.277778,2
2007,Washington,Clallam,009,53,67,Ozone,0.0368255,2
2007,Washington,Clark,011,53,68,Ozone,0.041917,2
2007,Washington,Clark,011,53,68,PM2.5,8.552609,2
2007,Washington,King,033,53,68,CO,0.474009,2
2007,Washington,King,033,53,68,Ozone,0.03840975,2
2007,Washington,King,033,53,68,PM10,10.236853499999999,2
2007,Washington,King,033,53,68,PM2.5,8.354579666666666,2
2007,Washington,King,033,53,68,SO2,1.459507,2
2007,Washington,Kittitas,037,53,51,PM2.5,11.912121,2
2007,Washington,Pierce,053,53,69,Ozone,0.039086666666666665,2
2007,Washington,Pierce,053,53,69,PM10,9.8392638,2
2007,Washington,Pierce,053,53,69,PM2.5,9.626496,2
2007,Washington,Skagit,057,53,66,NO2,16.994828,2
2007,Washington,Skagit,057,53,66,Ozone,0.033271,2
2007,Washington,Skagit,057,53,66,SO2,1.259412,2
2007,Washington,Snohomish,061,53,51,PM2.5,8.2682595,2
2007,Washington,Spokane,063,53,71,CO,0.938197,2
2007,Washington,Spokane,063,53,71,Ozone,0.048972,2
2007,Washington,Spokane,063,53,71,PM10,11.2464064,2
2007,Washington,Spokane,063,53,71,PM2.5,9.6384,2
2007,Washington,Stevens,065,53,51,PM10,14.0645832,2
2007,Washington,Thurston,067,53,67,Ozone,0.03937,2
2007,Washington,Walla Walla,071,53,51,PM10,12.3824524,2
2007,Washington,Yakima,077,53,51,PM10,12.4999998,2
2007,Washington,Yakima,077,53,51,PM2.5,9.279817,2
2008,Washington,Asotin,003,53,51,PM10,9.075,2
2008,Washington,Asotin,003,53,51,PM2.5,10.145161,2
2008,Washington,Benton,005,53,51,PM10,11.744868,2
2008,Washington,Chelan,007,53,58,PM2.5,15.073333,2
2008,Washington,Clallam,009,53,67,CO,0.184964,2
2008,Washington,Clallam,009,53,67,Ozone,0.037114999999999995,2
2008,Washington,Clallam,009,53,67,SO2,0.057207,2
2008,Washington,Clark,011,53,68,Ozone,0.040711,2
2008,Washington,Clark,011,53,68,PM2.5,8.394158,2
2008,Washington,King,033,53,68,CO,0.4435325,2
2008,Washington,King,033,53,68,Ozone,0.03768725,2
2008,Washington,King,033,53,68,PM2.5,8.42984725,2
2008,Washington,King,033,53,68,SO2,1.325208,2
2008,Washington,Kittitas,037,53,51,PM2.5,7.961224,2
2008,Washington,Pierce,053,53,67,Ozone,0.03791833333333333,2
2008,Washington,Pierce,053,53,67,PM2.5,9.833058,2
2008,Washington,Skagit,057,53,63,NO2,20.291743,2
2008,Washington,Skagit,057,53,63,Ozone,0.030309,2
2008,Washington,Skagit,057,53,63,SO2,0.675616,2
2008,Washington,Snohomish,061,53,51,PM2.5,7.8746920000000005,2
2008,Washington,Spokane,063,53,70,CO,0.68469,2
2008,Washington,Spokane,063,53,70,Ozone,0.0453755,2
2008,Washington,Spokane,063,53,70,PM10,15.011265299999998,2
2008,Washington,Spokane,063,53,70,PM2.5,8.931485,2
2008,Washington,Stevens,065,53,51,PM10,15.319298400000001,2
2008,Washington,Thurston,067,53,67,Ozone,0.039152,2
2008,Washington,Walla Walla,071,53,51,PM10,12.931920999999999,2
2008,Washington,Yakima,077,53,57,PM10,12.070000199999999,2
2008,Washington,Yakima,077,53,57,PM2.5,12.152295500000001,2
2009,Washington,Benton,005,53,51,PM10,11.080193,2
2009,Washington,Clallam,009,53,66,CO,0.154656,2
2009,Washington,Clallam,009,53,66,Ozone,0.036204,2
2009,Washington,Clallam,009,53,66,SO2,0.051955,2
2009,Washington,Clark,011,53,68,Ozone,0.042719,2
2009,Washington,Clark,011,53,68,PM2.5,9.176771,2
2009,Washington,King,033,53,70,CO,0.3861785,2
2009,Washington,King,033,53,70,Ozone,0.042516,2
2009,Washington,King,033,53,70,PM2.5,8.815952,2
2009,Washington,King,033,53,70,SO2,1.415363,2
2009,Washington,Pierce,053,53,69,Ozone,0.041959666666666666,2
2009,Washington,Pierce,053,53,69,PM2.5,9.812174,2
2009,Washington,Skagit,057,53,63,NO2,12.578889,2
2009,Washington,Skagit,057,53,63,Ozone,0.028955,2
2009,Washington,Snohomish,061,53,51,PM2.5,9.024998499999999,2
2009,Washington,Spokane,063,53,71,CO,0.583794,2
2009,Washington,Spokane,063,53,71,Ozone,0.048106,2
2009,Washington,Spokane,063,53,71,PM10,11.5396594,2
2009,Washington,Spokane,063,53,71,PM2.5,8.2163565,2
2009,Washington,Stevens,065,53,51,PM10,13.787462399999999,2
2009,Washington,Thurston,067,53,68,Ozone,0.042583,2
2009,Washington,Walla Walla,071,53,51,PM10,12.5448072,2
2009,Washington,Whatcom,073,53,66,Ozone,0.036538,2
2009,Washington,Yakima,077,53,51,PM10,11.940983399999999,2
2009,Washington,Yakima,077,53,51,PM2.5,10.070763,2
2010,Washington,Benton,005,53,51,PM10,6.4403844,2
2010,Washington,Clallam,009,53,65,CO,0.153621,2
2010,Washington,Clallam,009,53,65,Ozone,0.03445,2
2010,Washington,Clallam,009,53,65,SO2,0.07,2
2010,Washington,Clark,011,53,65,Ozone,0.035072,2
2010,Washington,Clark,011,53,65,PM2.5,6.221408,2
2010,Washington,King,033,53,67,CO,0.242187,2
2010,Washington,King,033,53,67,Ozone,0.03472175,2
2010,Washington,King,033,53,67,PM2.5,7.55577225,2
2010,Washington,King,033,53,67,SO2,1.14337,2
2010,Washington,Okanogan,047,53,54,PM2.5,13.071429,2
2010,Washington,Pierce,053,53,67,Ozone,0.035873333333333333,2
2010,Washington,Pierce,053,53,67,PM2.5,8.915676,2
2010,Washington,Skagit,057,53,65,NO2,11.40034,2
2010,Washington,Skagit,057,53,65,Ozone,0.0304175,2
2010,Washington,Snohomish,061,53,61,PM2.5,9.983736333333333,2
2010,Washington,Spokane,063,53,69,CO,0.553718,2
2010,Washington,Spokane,063,53,69,Ozone,0.043656,2
2010,Washington,Spokane,063,53,69,PM10,12.4032786,2
2010,Washington,Spokane,063,53,69,PM2.5,7.263384,2
2010,Washington,Stevens,065,53,51,PM10,12.6319752,2
2010,Washington,Thurston,067,53,66,Ozone,0.035986,2
2010,Washington,Walla Walla,071,53,51,PM10,9.567033,2
2010,Washington,Whatcom,073,53,65,Ozone,0.034589,2
2010,Washington,Yakima,077,53,51,PM10,9.1052634,2
2010,Washington,Yakima,077,53,51,PM2.5,6.914927499999999,2
2011,Washington,Benton,005,53,51,PM10,10.0194232,2
2011,Washington,Clallam,009,53,67,CO,0.101249,2
2011,Washington,Clallam,009,53,67,Ozone,0.037044999999999995,2
2011,Washington,Clallam,009,53,67,SO2,0.282486,2
2011,Washington,Clark,011,53,67,Ozone,0.039068,2
2011,Washington,Clark,011,53,67,PM2.5,10.333597000000001,2
2011,Washington,King,033,53,68,CO,0.244219,2
2011,Washington,King,033,53,68,Ozone,0.03722225,2
2011,Washington,King,033,53,68,PM10,5.1671640000000005,2
2011,Washington,King,033,53,68,PM2.5,6.94065975,2
2011,Washington,King,033,53,68,SO2,1.090423,2
2011,Washington,Okanogan,047,53,51,PM2.5,9.919231,2
2011,Washington,Pierce,053,53,68,Ozone,0.03807,2
2011,Washington,Pierce,053,53,68,PM2.5,8.068178666666666,2
2011,Washington,Skagit,057,53,63,NO2,11.8116105,2
2011,Washington,Skagit,057,53,63,Ozone,0.027452,2
